STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,Region,LOCATION,Country,INCOME,Income,VAR,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRN,Iran,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,29.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRN,Iran,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,22.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRN,Iran,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,75.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,IRQ,Iraq,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,53.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,IRQ,Iraq,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,87.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,IRQ,Iraq,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,30.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,IRQ,Iraq,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,34.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,IRQ,Iraq,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,51.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRQ,Iraq,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,53.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRQ,Iraq,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,87.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRQ,Iraq,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,30.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRQ,Iraq,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,34.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,IRQ,Iraq,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,51.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,JAM,Jamaica,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,24.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,JAM,Jamaica,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,JAM,Jamaica,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,JAM,Jamaica,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,18.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,JAM,Jamaica,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JAM,Jamaica,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,24.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JAM,Jamaica,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,32,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JAM,Jamaica,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JAM,Jamaica,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,18.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JAM,Jamaica,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,JOR,Jordan,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,57.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,JOR,Jordan,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,86.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,JOR,Jordan,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,25.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,JOR,Jordan,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,43.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,JOR,Jordan,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,63.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JOR,Jordan,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,57.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JOR,Jordan,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,86.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JOR,Jordan,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,25.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JOR,Jordan,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,43.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,JOR,Jordan,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,63.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,KAZ,Kazakhstan,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,22.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,DOM,Dominican Republic,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,18.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,KAZ,Kazakhstan,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,22.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,KAZ,Kazakhstan,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,14.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,KAZ,Kazakhstan,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,30.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,KAZ,Kazakhstan,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,KAZ,Kazakhstan,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,22.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,KAZ,Kazakhstan,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,22.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,KAZ,Kazakhstan,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,14.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,KAZ,Kazakhstan,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,30.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,KAZ,Kazakhstan,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LBN,Lebanon,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,56.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LBN,Lebanon,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,82.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LBN,Lebanon,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LBN,Lebanon,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,45.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,LBN,Lebanon,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,62.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LBN,Lebanon,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,56.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LBN,Lebanon,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,82.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LBN,Lebanon,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LBN,Lebanon,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,45.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LBN,Lebanon,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,62.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,LBY,Libya,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,40.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,LBY,Libya,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,40.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,MKD,North Macedonia,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,18,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,MKD,North Macedonia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,MKD,North Macedonia,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,MKD,North Macedonia,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,MKD,North Macedonia,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,15.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MKD,North Macedonia,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,18,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MKD,North Macedonia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MKD,North Macedonia,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,15.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MKD,North Macedonia,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MKD,North Macedonia,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,15.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,MYS,Malaysia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,80.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MYS,Malaysia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,80.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,MDV,Maldives,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,80,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,MDV,Maldives,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,29,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MDV,Maldives,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,80,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MDV,Maldives,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,29,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,MUS,Mauritius,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,52.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,MUS,Mauritius,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,19.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,MUS,Mauritius,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MUS,Mauritius,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,52.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MUS,Mauritius,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,19.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,MUS,Mauritius,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,40.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,NAM,Namibia,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,27.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,SRB,Serbia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,32.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,NAM,Namibia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,33.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,NAM,Namibia,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,12.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,NAM,Namibia,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,26.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,NAM,Namibia,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,35.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,NAM,Namibia,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,27.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,NAM,Namibia,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,33.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,NAM,Namibia,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,12.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,NAM,Namibia,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,26.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,NAM,Namibia,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,35.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PRY,Paraguay,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,32.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PRY,Paraguay,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,46.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PRY,Paraguay,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,22.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PRY,Paraguay,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,31.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PRY,Paraguay,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,29.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PRY,Paraguay,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,32.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PRY,Paraguay,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,46.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PRY,Paraguay,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,22.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PRY,Paraguay,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,31.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PRY,Paraguay,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,29.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PER,Peru,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PER,Peru,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PER,Peru,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PER,Peru,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,5.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,PER,Peru,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,12.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PER,Peru,UMI,Upper middle income,SIGI_2,Social Institutions and Gender Index 2019,2019,,24.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PER,Peru,UMI,Upper middle income,DF__2,Discrimination in the family,2019,,47.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PER,Peru,UMI,Upper middle income,RPI__2,Restricted physical integrity,2019,,26.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PER,Peru,UMI,Upper middle income,RAPFR__2,Restricted access to productive and financial resources,2019,,5.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PER,Peru,UMI,Upper middle income,RCL__2,Restricted civil liberties,2019,,12.9,,A,,,,,,,
